OGNTsort	OGNTa
132884	ἐπὶ
132885	τὰς
132886	κεφαλὰς
132887	αὐτοῦ
132888	ἑπτὰ
132889	διαδήματα
132890	καὶ
132891	ἡ
132892	οὐρὰ
132893	αὐτοῦ
132894	σύρει
132895	τὸ
132896	τρίτον
132897	τῶν
132898	ἀστέρων
132899	τοῦ
132900	οὐρανοῦ
132901	καὶ
132902	ἔβαλεν
132903	αὐτοὺς
132904	εἰς
132905	τὴν
132906	γῆν
132907	καὶ
132908	ὁ
132909	δράκων
132910	ἕστηκεν
132911	ἐνώπιον
132912	τῆς
132913	γυναικὸς
132914	τῆς
132915	μελλούσης
132916	τεκεῖν
132917	ἵνα
132918	ὅταν
132919	τέκῃ
132920	τὸ
132921	τέκνον
132922	αὐτῆς
132923	καταφάγῃ
132924	Καὶ
132925	ἔτεκεν
132926	υἱόν
132927	ἄρσεν
132928	ὃς
132929	μέλλει
132930	ποιμαίνειν
132931	πάντα
132932	τὰ
132933	ἔθνη
132934	ἐν
132935	ῥάβδῳ
132936	σιδηρᾷ
132937	καὶ
132938	ἡρπάσθη
132939	τὸ
132940	τέκνον
132941	αὐτῆς
132942	πρὸς
132943	τὸν
132944	Θεὸν
132945	καὶ
132946	πρὸς
132947	τὸν
132948	θρόνον
132949	αὐτοῦ
132950	καὶ
132951	ἡ
132952	γυνὴ
132953	ἔφυγεν
132954	εἰς
132955	τὴν
132956	ἔρημον
132957	ὅπου
132958	ἔχει
132959	ἐκεῖ
132960	τόπον
132961	ἡτοιμασμένον
132962	ἀπὸ
132963	τοῦ
132964	Θεοῦ
132965	ἵνα
132966	ἐκεῖ
132967	τρέφωσιν
132968	αὐτὴν
132969	ἡμέρας
132970	χιλίας
132971	διακοσίας
132972	ἑξήκοντα
132973	Καὶ
132974	ἐγένετο
132975	πόλεμος
132976	ἐν
132977	τῷ
132978	οὐρανῷ
132979	ὁ
132980	Μιχαὴλ
132981	καὶ
132982	οἱ
132983	ἄγγελοι
132984	αὐτοῦ
132985	τοῦ
132986	πολεμῆσαι
132987	μετὰ
132988	τοῦ
132989	δράκοντος
132990	καὶ
132991	ὁ
132992	δράκων
132993	ἐπολέμησεν
132994	καὶ
132995	οἱ
132996	ἄγγελοι
132997	αὐτοῦ
132998	καὶ
132999	οὐκ
133000	ἴσχυσεν
133001	οὐδὲ
133002	τόπος
133003	εὑρέθη
133004	αὐτῶν
133005	ἔτι
133006	ἐν
133007	τῷ
133008	οὐρανῷ
133009	καὶ
133010	ἐβλήθη
133011	ὁ
133012	δράκων
133013	ὁ
133014	μέγας
133015	ὁ
133016	ὄφις
133017	ὁ
133018	ἀρχαῖος
133019	ὁ
133020	καλούμενος
133021	Διάβολος
133022	καὶ
133023	Ὁ
133024	Σατανᾶς
133025	ὁ
133026	πλανῶν
133027	τὴν
133028	οἰκουμένην
133029	ὅλην
133030	ἐβλήθη
133031	εἰς
133032	τὴν
133033	γῆν
133034	καὶ
133035	οἱ
133036	ἄγγελοι
133037	αὐτοῦ
133038	μετ᾽
133039	αὐτοῦ
133040	ἐβλήθησαν
133041	Καὶ
133042	ἤκουσα
133043	φωνὴν
133044	μεγάλην
133045	ἐν
133046	τῷ
133047	οὐρανῷ
133048	λέγουσαν
133049	Ἄρτι
133050	ἐγένετο
133051	ἡ
133052	σωτηρία
133053	καὶ
133054	ἡ
133055	δύναμις
133056	καὶ
133057	ἡ
133058	βασιλεία
133059	τοῦ
133060	Θεοῦ
133061	ἡμῶν
133062	καὶ
133063	ἡ
133064	ἐξουσία
133065	τοῦ
133066	Χριστοῦ
133067	αὐτοῦ
133068	ὅτι
133069	ἐβλήθη
133070	ὁ
133071	κατήγωρ
133072	τῶν
133073	ἀδελφῶν
133074	ἡμῶν
133075	ὁ
133076	κατηγορῶν
133077	αὐτοὺς
133078	ἐνώπιον
133079	τοῦ
133080	Θεοῦ
133081	ἡμῶν
133082	ἡμέρας
133083	καὶ
133084	νυκτός
133085	καὶ
133086	αὐτοὶ
133087	ἐνίκησαν
133088	αὐτὸν
133089	διὰ
133090	τὸ
133091	αἷμα
133092	τοῦ
133093	Ἀρνίου
133094	καὶ
133095	διὰ
133096	τὸν
133097	λόγον
133098	τῆς
133099	μαρτυρίας
133100	αὐτῶν
133101	καὶ
133102	οὐκ
133103	ἠγάπησαν
133104	τὴν
133105	ψυχὴν
133106	αὐτῶν
133107	ἄχρι
133108	θανάτου
133109	διὰ
133110	τοῦτο
133111	εὐφραίνεσθε
133112	οἱ
133113	οὐρανοὶ
133114	καὶ
133115	οἱ
133116	ἐν
133117	αὐτοῖς
133118	σκηνοῦντες
133119	οὐαὶ
133120	τὴν
133121	γῆν
133122	καὶ
133123	τὴν
133124	θάλασσαν
133125	ὅτι
133126	κατέβη
133127	ὁ
133128	διάβολος
133129	πρὸς
133130	ὑμᾶς
133131	ἔχων
133132	θυμὸν
133133	μέγαν
133134	εἰδὼς
133135	ὅτι
133136	ὀλίγον
133137	καιρὸν
133138	ἔχει
133139	Καὶ
133140	ὅτε
133141	εἶδεν
133142	ὁ
133143	δράκων
133144	ὅτι
133145	ἐβλήθη
133146	εἰς
133147	τὴν
133148	γῆν
133149	ἐδίωξεν
133150	τὴν
133151	γυναῖκα
133152	ἥτις
133153	ἔτεκεν
133154	τὸν
133155	ἄρσενα
133156	καὶ
133157	ἐδόθησαν
133158	τῇ
133159	γυναικὶ
133160	αἱ
133161	δύο
133162	πτέρυγες
133163	τοῦ
133164	ἀετοῦ
133165	τοῦ
133166	μεγάλου
133167	ἵνα
133168	πέτηται
133169	εἰς
133170	τὴν
133171	ἔρημον
133172	εἰς
133173	τὸν
133174	τόπον
133175	αὐτῆς
133176	ὅπου
133177	τρέφεται
133178	ἐκεῖ
133179	καιρὸν
133180	καὶ
133181	καιροὺς
133182	καὶ
133183	ἥμισυ
133184	καιροῦ
133185	ἀπὸ
133186	προσώπου
133187	τοῦ
133188	ὄφεως
133189	Καὶ
133190	ἔβαλεν
133191	ὁ
133192	ὄφις
133193	ἐκ
133194	τοῦ
133195	στόματος
133196	αὐτοῦ
133197	ὀπίσω
133198	τῆς
133199	γυναικὸς
133200	ὕδωρ
133201	ὡς
133202	ποταμόν
133203	ἵνα
133204	αὐτὴν
133205	ποταμοφόρητον
133206	ποιήσῃ
133207	καὶ
133208	ἐβοήθησεν
133209	ἡ
133210	γῆ
133211	τῇ
133212	γυναικί
133213	καὶ
133214	ἤνοιξεν
133215	ἡ
133216	γῆ
133217	τὸ
133218	στόμα
133219	αὐτῆς
133220	καὶ
133221	κατέπιεν
133222	τὸν
133223	ποταμὸν
133224	ὃν
133225	ἔβαλεν
133226	ὁ
133227	δράκων
133228	ἐκ
133229	τοῦ
133230	στόματος
133231	αὐτοῦ
133232	καὶ
133233	ὠργίσθη
133234	ὁ
133235	δράκων
133236	ἐπὶ
133237	τῇ
133238	γυναικί
133239	καὶ
133240	ἀπῆλθεν
133241	ποιῆσαι
133242	πόλεμον
133243	μετὰ
133244	τῶν
133245	λοιπῶν
133246	τοῦ
133247	σπέρματος
133248	αὐτῆς
133249	τῶν
133250	τηρούντων
133251	τὰς
133252	ἐντολὰς
133253	τοῦ
133254	Θεοῦ
133255	καὶ
133256	ἐχόντων
133257	τὴν
133258	μαρτυρίαν
133259	Ἰησοῦ
133260	Καὶ
133261	ἐστάθη
133262	ἐπὶ
133263	τὴν
133264	ἄμμον
133265	τῆς
133266	θαλάσσης
133267	Καὶ
133268	εἶδον
133269	ἐκ
133270	τῆς
133271	θαλάσσης
133272	θηρίον
133273	ἀναβαῖνον
133274	ἔχον
133275	κέρατα
133276	δέκα
133277	καὶ
133278	κεφαλὰς
133279	ἑπτά
133280	καὶ
133281	ἐπὶ
133282	τῶν
133283	κεράτων
133284	αὐτοῦ
133285	δέκα
133286	διαδήματα
133287	καὶ
133288	ἐπὶ
133289	τὰς
133290	κεφαλὰς
133291	αὐτοῦ
133292	ὀνόματα
133293	βλασφημίας
133294	καὶ
133295	τὸ
133296	θηρίον
133297	ὃ
133298	εἶδον
133299	ἦν
133300	ὅμοιον
133301	παρδάλει
133302	καὶ
133303	οἱ
133304	πόδες
133305	αὐτοῦ
133306	ὡς
133307	ἄρκου
133308	καὶ
133309	τὸ
133310	στόμα
133311	αὐτοῦ
133312	ὡς
133313	στόμα
133314	λέοντος
133315	καὶ
133316	ἔδωκεν
133317	αὐτῷ
133318	ὁ
133319	δράκων
133320	τὴν
133321	δύναμιν
133322	αὐτοῦ
133323	καὶ
133324	τὸν
133325	θρόνον
133326	αὐτοῦ
133327	καὶ
133328	ἐξουσίαν
133329	μεγάλην
133330	Καὶ
133331	μίαν
133332	ἐκ
133333	τῶν
133334	κεφαλῶν
133335	αὐτοῦ
133336	ὡς
133337	ἐσφαγμένην
133338	εἰς
133339	θάνατον
133340	καὶ
133341	ἡ
133342	πληγὴ
133343	τοῦ
133344	θανάτου
133345	αὐτοῦ
133346	ἐθεραπεύθη
133347	καὶ
133348	ἐθαυμάσθη
133349	ὅλη
133350	ἡ
133351	γῆ
133352	ὀπίσω
133353	τοῦ
133354	θηρίου
133355	καὶ
133356	προσεκύνησαν
133357	τῷ
133358	δράκοντι
133359	ὅτι
133360	ἔδωκεν
133361	τὴν
133362	ἐξουσίαν
133363	τῷ
133364	θηρίῳ
133365	καὶ
133366	προσεκύνησαν
133367	τῷ
133368	θηρίῳ
133369	λέγοντες
133370	Τίς
133371	ὅμοιος
133372	τῷ
133373	θηρίῳ
133374	καὶ
133375	τίς
133376	δύναται
133377	πολεμῆσαι
133378	μετ᾽
133379	αὐτοῦ
133380	Καὶ
133381	ἐδόθη
133382	αὐτῷ
133383	στόμα
133384	λαλοῦν
133385	μεγάλα
133386	καὶ
133387	βλασφημίας
133388	καὶ
133389	ἐδόθη
133390	αὐτῷ
133391	ἐξουσία
133392	ποιῆσαι
133393	μῆνας
133394	τεσσεράκοντα
133395	καὶ
133396	δύο
133397	καὶ
133398	ἤνοιξεν
133399	τὸ
133400	στόμα
133401	αὐτοῦ
133402	εἰς
133403	βλασφημίας
133404	πρὸς
133405	τὸν
133406	Θεόν
133407	βλασφημῆσαι
133408	τὸ
133409	ὄνομα
133410	αὐτοῦ
133411	καὶ
133412	τὴν
133413	σκηνὴν
133414	αὐτοῦ
133415	τοὺς
133416	ἐν
133417	τῷ
133418	οὐρανῷ
133419	σκηνοῦντας
133420	Καὶ
133421	ἐδόθη
133422	αὐτῷ
133423	ποιῆσαι
133424	πόλεμον
133425	μετὰ
133426	τῶν
133427	ἁγίων
133428	καὶ
133429	νικῆσαι
133430	αὐτούς
133431	καὶ
133432	ἐδόθη
133433	αὐτῷ
133434	ἐξουσία
133435	ἐπὶ
133436	πᾶσαν
133437	φυλὴν
133438	καὶ
133439	λαὸν
133440	καὶ
133441	γλῶσσαν
133442	καὶ
133443	ἔθνος
133444	καὶ
133445	προσκυνήσουσιν
133446	αὐτὸν
133447	πάντες
133448	οἱ
133449	κατοικοῦντες
133450	ἐπὶ
133451	τῆς
133452	γῆς
133453	οὗ
133454	οὐ
133455	γέγραπται
133456	τὸ
133457	ὄνομα
133458	αὐτοῦ
133459	ἐν
133460	τῷ
133461	βιβλίῳ
133462	τῆς
133463	ζωῆς
133464	τοῦ
133465	Ἀρνίου
133466	τοῦ
133467	ἐσφαγμένου
133468	ἀπὸ
133469	καταβολῆς
133470	κόσμου
133471	Εἴ
133472	τις
133473	ἔχει
133474	οὖς
133475	ἀκουσάτω
133476	Εἴ
133477	τις
133478	εἰς
133479	αἰχμαλωσίαν
133480	εἰς
133481	αἰχμαλωσίαν
133482	ὑπάγει
133483	εἴ
133484	τις
133485	ἐν
133486	μαχαίρῃ
133487	ἀποκτανθῆναι
133488	αὐτὸν
133489	ἐν
133490	μαχαίρῃ
133491	ἀποκτανθῆναι
133492	Ὧδέ
133493	ἐστιν
133494	ἡ
133495	ὑπομονὴ
133496	καὶ
133497	ἡ
133498	πίστις
133499	τῶν
133500	ἁγίων
133501	Καὶ
133502	εἶδον
133503	ἄλλο
133504	θηρίον
133505	ἀναβαῖνον
133506	ἐκ
133507	τῆς
133508	γῆς
133509	καὶ
133510	εἶχεν
133511	κέρατα
133512	δύο
133513	ὅμοια
133514	ἀρνίῳ
133515	καὶ
133516	ἐλάλει
133517	ὡς
133518	δράκων
133519	καὶ
133520	τὴν
133521	ἐξουσίαν
133522	τοῦ
133523	πρώτου
133524	θηρίου
133525	πᾶσαν
133526	ποιεῖ
133527	ἐνώπιον
133528	αὐτοῦ
133529	καὶ
133530	ποιεῖ
133531	τὴν
133532	γῆν
133533	καὶ
133534	τοὺς
133535	ἐν
133536	αὐτῇ
133537	κατοικοῦντας
133538	ἵνα
133539	προσκυνήσουσιν
133540	τὸ
133541	θηρίον
133542	τὸ
133543	πρῶτον
133544	οὗ
133545	ἐθεραπεύθη
133546	ἡ
133547	πληγὴ
133548	τοῦ
133549	θανάτου
133550	αὐτοῦ
133551	Καὶ
133552	ποιεῖ
133553	σημεῖα
133554	μεγάλα
133555	ἵνα
133556	καὶ
133557	πῦρ
133558	ποιῇ
133559	ἐκ
133560	τοῦ
133561	οὐρανοῦ
133562	καταβαίνειν
133563	εἰς
133564	τὴν
133565	γῆν
133566	ἐνώπιον
133567	τῶν
133568	ἀνθρώπων
133569	καὶ
133570	πλανᾷ
133571	τοὺς
133572	κατοικοῦντας
133573	ἐπὶ
133574	τῆς
133575	γῆς
133576	διὰ
133577	τὰ
133578	σημεῖα
133579	ἃ
133580	ἐδόθη
133581	αὐτῷ
133582	ποιῆσαι
133583	ἐνώπιον
133584	τοῦ
133585	θηρίου
133586	λέγων
133587	τοῖς
133588	κατοικοῦσιν
133589	ἐπὶ
133590	τῆς
133591	γῆς
133592	ποιῆσαι
133593	εἰκόνα
133594	τῷ
133595	θηρίῳ
133596	ὃς
133597	ἔχει
133598	τὴν
133599	πληγὴν
133600	τῆς
133601	μαχαίρης
133602	καὶ
133603	ἔζησεν
133604	καὶ
133605	ἐδόθη
133606	αὐτῷ
133607	δοῦναι
133608	πνεῦμα
133609	τῇ
133610	εἰκόνι
133611	τοῦ
133612	θηρίου
133613	ἵνα
133614	καὶ
133615	λαλήσῃ
133616	ἡ
133617	εἰκὼν
133618	τοῦ
133619	θηρίου
133620	καὶ
133621	ποιήσῃ
133622	ἵνα
133623	ὅσοι
133624	ἐὰν
133625	μὴ
133626	προσκυνήσωσιν
133627	τῇ
133628	εἰκόνι
133629	τοῦ
133630	θηρίου
133631	ἀποκτανθῶσιν
133632	Καὶ
133633	ποιεῖ
133634	πάντας
133635	τοὺς
133636	μικροὺς
133637	καὶ
133638	τοὺς
133639	μεγάλους
133640	καὶ
133641	τοὺς
133642	πλουσίους
133643	καὶ
133644	τοὺς
133645	πτωχούς
133646	καὶ
133647	τοὺς
133648	ἐλευθέρους
133649	καὶ
133650	τοὺς
133651	δούλους
133652	ἵνα
133653	δῶσιν
133654	αὐτοῖς
133655	χάραγμα
133656	ἐπὶ
133657	τῆς
133658	χειρὸς
133659	αὐτῶν
133660	τῆς
133661	δεξιᾶς
133662	ἢ
133663	ἐπὶ
133664	τὸ
133665	μέτωπον
133666	αὐτῶν
133667	καὶ
133668	ἵνα
133669	μή
133670	τις
133671	δύνηται
133672	ἀγοράσαι
133673	ἢ
133674	πωλῆσαι
133675	εἰ
133676	μὴ
133677	ὁ
133678	ἔχων
133679	τὸ
133680	χάραγμα
133681	τὸ
133682	ὄνομα
133683	τοῦ
133684	θηρίου
133685	ἢ
133686	τὸν
133687	ἀριθμὸν
133688	τοῦ
133689	ὀνόματος
133690	αὐτοῦ
133691	Ὧδε
133692	ἡ
133693	σοφία
133694	ἐστίν
133695	ὁ
133696	ἔχων
133697	νοῦν
133698	ψηφισάτω
133699	τὸν
133700	ἀριθμὸν
133701	τοῦ
133702	θηρίου
133703	ἀριθμὸς
133704	γὰρ
133705	ἀνθρώπου
133706	ἐστίν
133707	καὶ
133708	ὁ
133709	ἀριθμὸς
133710	αὐτοῦ
133711	ἑξακόσιοι
133712	ἑξήκοντα
133713	ἕξ
133714	Καὶ
133715	εἶδον
133716	καὶ
133717	ἰδοὺ
133718	τὸ
133719	Ἀρνίον
133720	ἑστὸς
133721	ἐπὶ
133722	τὸ
133723	ὄρος
133724	Σιών
133725	καὶ
133726	μετ᾽
133727	αὐτοῦ
133728	ἑκατὸν
133729	τεσσεράκοντα
133730	τέσσαρες
133731	χιλιάδες
133732	ἔχουσαι
133733	τὸ
133734	ὄνομα
133735	αὐτοῦ
133736	καὶ
133737	τὸ
133738	ὄνομα
133739	τοῦ
133740	Πατρὸς
133741	αὐτοῦ
133742	γεγραμμένον
133743	ἐπὶ
133744	τῶν
133745	μετώπων
133746	αὐτῶν
133747	καὶ
133748	ἤκουσα
133749	φωνὴν
133750	ἐκ
133751	τοῦ
133752	οὐρανοῦ
133753	ὡς
133754	φωνὴν
133755	ὑδάτων
133756	πολλῶν
133757	καὶ
133758	ὡς
133759	φωνὴν
133760	βροντῆς
133761	μεγάλης
133762	καὶ
133763	ἡ
133764	φωνὴ
133765	ἣν
133766	ἤκουσα
133767	ὡς
133768	κιθαρῳδῶν
133769	κιθαριζόντων
133770	ἐν
133771	ταῖς
133772	κιθάραις
133773	αὐτῶν
133774	Καὶ
133775	ᾄδουσιν
133776	ὡς
133777	ᾠδὴν
133778	καινὴν
133779	ἐνώπιον
133780	τοῦ
133781	θρόνου
133782	καὶ
133783	ἐνώπιον
133784	τῶν
133785	τεσσάρων
133786	ζῴων
133787	καὶ
133788	τῶν
133789	πρεσβυτέρων
133790	καὶ
133791	οὐδεὶς
133792	ἐδύνατο
133793	μαθεῖν
133794	τὴν
133795	ᾠδὴν
133796	εἰ
133797	μὴ
133798	αἱ
133799	ἑκατὸν
133800	τεσσεράκοντα
133801	τέσσαρες
133802	χιλιάδες
133803	οἱ
133804	ἠγορασμένοι
133805	ἀπὸ
133806	τῆς
133807	γῆς
133808	οὗτοί
133809	εἰσιν
133810	οἳ
133811	μετὰ
133812	γυναικῶν
133813	οὐκ
133814	ἐμολύνθησαν
133815	παρθένοι
133816	γάρ
133817	εἰσιν
133818	οὗτοι
133819	οἱ
133820	ἀκολουθοῦντες
133821	τῷ
133822	Ἀρνίῳ
133823	ὅπου
133824	ἂν
133825	ὑπάγῃ
133826	οὗτοι
133827	ἠγοράσθησαν
133828	ἀπὸ
133829	τῶν
133830	ἀνθρώπων
133831	ἀπαρχὴ
133832	τῷ
133833	Θεῷ
133834	καὶ
133835	τῷ
133836	Ἀρνίῳ
133837	καὶ
133838	ἐν
133839	τῷ
133840	στόματι
133841	αὐτῶν
133842	οὐχ
133843	εὑρέθη
133844	ψεῦδος
133845	ἄμωμοί
133846	εἰσιν
133847	Καὶ
133848	εἶδον
133849	ἄλλον
133850	ἄγγελον
133851	πετόμενον
133852	ἐν
133853	μεσουρανήματι
133854	ἔχοντα
133855	εὐαγγέλιον
133856	αἰώνιον
133857	εὐαγγελίσαι
133858	ἐπὶ
133859	τοὺς
133860	καθημένους
133861	ἐπὶ
133862	τῆς
133863	γῆς
133864	καὶ
133865	ἐπὶ
133866	πᾶν
133867	ἔθνος
133868	καὶ
133869	φυλὴν
133870	καὶ
133871	γλῶσσαν
133872	καὶ
133873	λαόν
133874	λέγων
133875	ἐν
133876	φωνῇ
133877	μεγάλῃ
133878	Φοβήθητε
133879	τὸν
133880	Θεὸν
133881	καὶ
133882	δότε
133883	αὐτῷ
133884	δόξαν
133885	ὅτι
133886	ἦλθεν
133887	ἡ
133888	ὥρα
133889	τῆς
133890	κρίσεως
133891	αὐτοῦ
133892	καὶ
133893	προσκυνήσατε
133894	τῷ
133895	ποιήσαντι
